json_path,json_name,json_subtitle,status,method,notes,csv_line,id,uziti,zalm,verse,lekcionar,strana,doba,prilezitost,cyklus,odpoved,kb
data/json/sanktoral/10_02.json,Svatých andělů strážných,,matched,date+name,,999,Ps091_02,ID_0998,Žl 91(90),1-2.3-4ab.4c-6.10-11,5,432,f-Svátky,2. října - Svatých andělů strážných,,73,173
data/json/sanktoral/10_04.json,Sv. Františka z Assisi,,matched,date+name,,1000,Ps016_01,ID_0999,Žl 16(15),1-2a+5.7-8.11,5,433,f-Svátky,4. října – Sv. Františka z Assisi,,45,19
data/json/sanktoral/10_07.json,Panny Marie Růžencové,,matched,date+name,,1002,Lk1_02,ID_1001,Lk 1,46-48a.48b-49.50-51.52-53.54-55,5,434,f-Svátky,7. října - Panny Marie Růžencové,,6,316
data/json/sanktoral/10_15.json,"Sv. Terezie od Ježíše, panny a učitelky církve",,matched,date+name,,1007,Ps019_07,ID_1006,Žl 19(18),8.9.10.11,5,436,f-Svátky,"15. října – Sv. Terezie od Ježíše, panny a učitelky církve",,22,27
data/json/sanktoral/10_18.json,"Sv. Lukáše, evangelisty",,matched,date+name,,1012,Ps145_05,ID_1011,Žl 145(144),10-11.12-13ab.17-18,5,439,f-Svátky,"18. října – Sv. Lukáše, evangelisty",,39,291
data/json/sanktoral/10_18.json,"Sv. Lukáše, evangelisty",,matched,date+name,,1013,Ps145_06,ID_1012,Žl 145(144),10-11.12-13ab.17-18,5,439,f-Svátky,"18. října – Sv. Lukáše, evangelisty – druhá možnost",,49,291
data/json/sanktoral/10_28.json,"Sv. Šimona a Judy, apoštolů",,matched,date+name,,1018,Ps019_02,ID_1017,Žl 19(18),2-3.4-5,5,442,f-Svátky,"28. října – Sv. Šimona a Judy, apoštolů",,22,25
data/json/sanktoral/11_01.json,Všech svatých,,matched,date+name,,1021,Ps024_03,ID_1020,Žl 24(23),1-2.3-4ab.5-6,5,446,f-Svátky,1. listopadu - Všech svatých,,69,37
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1633,Ps103_22,ID_1632,Žl 103(102),8+10.13-14.15-16.17-18,62,632,zemř,Při mších za zemřelé mimo dobu velikonoční 1,,47,
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1634,Ps027_10,ID_1633,Žl 27(26),1.4.7+8b+9a.13-14,62,633,zemř,Při mších za zemřelé mimo dobu velikonoční 2,,20,51
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1635,Ps116_03,ID_1634,Žl 116(114),"5-6; (115), 10-11.15-16ac",62,635,zemř,Při mších za zemřelé mimo dobu velikonoční 3,,20,229
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1636,Ps023_03,ID_1635,Žl 23(22),1-3.4.5.6,62,636,zemř,Při mších za zemřelé mimo dobu velikonoční 4,,70,35
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1637,Ps023_03,ID_1636,Žl 23(22),1-3.4.5.6,62,637,zemř,Při mších za zemřelé mimo dobu velikonoční 5,,70,35
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1638,Ps025_14,ID_1637,Žl 25(24),6+7bc.17-18.20-21,62,638,zemř,Při mších za zemřelé mimo dobu velikonoční 6,,17,
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1639,Ps042_01,ID_1638,Žl 42(41),2.3.5bcd,62,639,zemř,Při mších za zemřelé mimo dobu velikonoční 7,,50,
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1640,Ps063_02,ID_1639,Žl 63(62),2.3-4.5-6.8-9,62,640,zemř,Při mších za zemřelé v době velikonoční 1,,50,126
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1641,Ps130_04,ID_1640,Žl 130(129),1-2.3-4.5-6a.6b-8,62,641,zemř,Při mších za zemřelé v době velikonoční 2,,66,269
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1642,Ps143_02,ID_1641,Žl 143(142),1-2.5-6.7ab+8ab.10,62,642,zemř,Při mších za zemřelé v době velikonoční 3,,52,282
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1643,Ps122_11,ID_1642,Žl 122(121),1-2.4-5.6-7.8-9,62,643,zemř,Při mších za zemřelé v době velikonoční 4,,1,
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1644,Ps023_01,ID_1643,Žl 23(22),1-3.4.5.6,KB,34,zemř,Za zemřelé KB,,23,34
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1645,Ps025_12,ID_1644,Žl 25(24),6+7bc.17-18.20-21,KB,45,zemř,Za zemřelé KB,,3,45
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1646,Ps025_13,ID_1645,Žl 25(24),6+7bc.17-18.20-21,KB,45,zemř,Za zemřelé KB,,51,45
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1647,Ps027_10,ID_1646,Žl 27(26),1.4.7+8b+9a.13-14,KB,51,zemř,Za zemřelé KB,,20,51
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1648,Ps042_02,ID_1647,Žl 42(41),2.3.5bcd,KB,94,zemř,Za zemřelé KB,,36,94
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1649,Ps04243_03,ID_1648,"Žl 42,43(41,42)","2.3.5bcd; 43 (42), 3.4",KB,95,zemř,Za zemřelé KB,,50,95
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1650,Ps063_02,ID_1649,Žl 63(62),2.3-4.5-6.8-9,KB,126,zemř,Za zemřelé KB,,50,126
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1651,Ps103_16,ID_1650,Žl 103(102),8+10.13-14.15-16.17-18,KB,205,zemř,Za zemřelé KB,,17,205
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1652,Ps116_03,ID_1651,Žl 116(114+115),5-6.10-11.15-16ac,KB,229,zemř,Za zemřelé KB,,20,229
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1653,Ps130_01,ID_1652,Žl 130(129),1-2.3-4.5-6a.6b-8,KB,268,zemř,Za zemřelé KB,,26,268
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1654,Ps130_03,ID_1653,Žl 130(129),1-2.3-4.5-6a.6b-8,KB,269,zemř,Za zemřelé KB,,59,269
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1655,Ps130_04,ID_1654,Žl 130(129),1-2.3-4.5-6a.6b-8,KB,269,zemř,Za zemřelé KB,,66,269
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1656,Ps130_06,ID_1655,Žl 130(129),1-2.3-4.5-6a.6b-8,KB,270,zemř,Za zemřelé KB,,75,270
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1657,Ps143_02,ID_1656,Žl 143(142),1-2.5-6.7ab+8ab.10,KB,282,zemř,Za zemřelé KB,,52,282
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1658,Ps116_04,ID_1657,Žl 116(114+115),5-6.10-11.15-16ac,KL,354,zemř,Za zemřelé KL,,53,
data/json/sanktoral/11_02.json,Vzpomínka na všechny věrné zemřelé,,matched,json-alternative,Spárováno podle alternatives v JSONu.,1659,Ps122_09,ID_1658,Žl 122(121),1-2.4-5.6-7.8-9,KL,400,zemř,Za zemřelé – v době velikonoční KL,,42,
data/json/sanktoral/11_09.json,Posvěcení lateránské baziliky,,matched,date+name,,1025,Ps046_01,ID_1024,Žl 46(45),2-3.5-6.8-9,5,450,f-Svátky,9. listopadu - Posvěcení lateránské baziliky,,1,104
data/json/sanktoral/11_11.json,"Sv. Martina, biskupa",,matched,date+name,,1027,Ps089_04,ID_1026,Žl 89(88),2-3.4-5.21-22.25+27,5,452,f-Svátky,"11. listopadu – Sv. Martina, biskupa",,9,162
data/json/sanktoral/11_13.json,"Sv. Anežky České, panny",,matched,date+name,,1029,Ps103_09,ID_1028,Žl 103(102),1-2.3-4.8-9.13-14.17-18a,5,453,f-Svátky,"13. listopadu – Sv. Anežky České, panny",,31,200
data/json/sanktoral/11_13.json,"Sv. Anežky České, panny",,matched,date+name,,1030,Ps103_23,ID_1029,Žl 103(102),1-2.3-4.8-9.13-14.17-18a,5,453,f-Svátky,"13. listopadu – Sv. Anežky České, panny",,17,200
data/json/sanktoral/11_17.json,"Sv. Alžběty Uherské, řeholnice",,matched,date+name,,1035,Ps034_17,ID_1034,Žl 34(33),2-3.4-5.6-7.8-9.10-11,5,454,f-Svátky,"17. listopadu – Sv. Alžběty Uherské, řeholnice",,49,76
data/json/sanktoral/11_18.json,Posvěcení římských bazilik svatých apoštolů Petra a Pavla,,matched,date+name,,1036,Ps098_05,ID_1035,Žl 98(97),1.2-3ab.3c-4.5-6,5,455,f-Svátky,18. listopadu - Posvěcení římských bazilik svatých apoštolů Petra a Pavla,,14,191
data/json/sanktoral/11_21.json,Zasvěcení Panny Marie v Jeruzalémě,,matched,date+name,,1037,Lk1_02,ID_1036,Lk 1,46-48a.48b-49.50-51.52-53.54-55,5,457,f-Svátky,21. listopadu - Zasvěcení Panny Marie v Jeruzalémě,,6,316
data/json/sanktoral/11_30.json,"Sv. Ondřeje, apoštola",,matched,date+name,,1044,Ps019_02,ID_1043,Žl 19(18),2-3.4-5,5,460,f-Svátky,"30. listopadu – Sv. Ondřeje, apoštola",,22,25
data/json/sanktoral/12_06.json,"Sv. Mikuláše, biskupa",,matched,date+name,,1048,Ps040_03,ID_1047,Žl 40(39),2+4ab.7-8a.8b-9.10,5,462,f-Svátky,"6. prosince – Sv. Mikuláše, biskupa",,45,89
data/json/sanktoral/12_08.json,"Panny Marie, počaté bez poskvrny prvotního hříchu",,matched,date+name,,1050,Ps098_01,ID_1049,Žl 98(97),1.2-3ab.3c-4,5,463,f-Svátky,"8. prosince - Panny Marie, počaté bez poskvrny prvotního hříchu",,38,190
data/json/sanktoral/12_26.json,"Sv. Štěpána, prvomučedníka",,matched,date+name,,1058,Ps031_07,ID_1057,Žl 31(30),3cd-4.6+8ab.16bc-17,5,468,f-Svátky,"26. prosince – Sv. Štěpána, prvomučedníka",,65,60
data/json/sanktoral/12_27.json,"Sv. Jana, apoštola a evangelisty",,matched,date+name,,1059,Ps097_02,ID_1058,Žl 97(96),1-2.5-6.11-12,5,470,f-Svátky,"27. prosince – Sv. Jana, apoštola a evangelisty",,69,186
data/json/sanktoral/12_28.json,"Svatých Mláďátek, mučedníků",,matched,date+name,,1060,Ps124_02,ID_1059,Žl 124(123),2-3.4-5.7b-8,5,473,f-Svátky,"28. prosince - Svatých Mláďátek, mučedníků",,20,262
data/json/sanktoral/neposkvrnene_srdce_panny_marie.json,Neposkvrněného Srdce Panny Marie,Sobota po 2. neděli po Seslání Ducha svatého,matched,manual,Spárováno podle alternatives v JSONu.,1064,1Sam2_01,ID_1063,1 Sam 2,1.4-5.6-7.8abcd,5,321,f-Svátky,Sobota po 2. neděli po Seslání Ducha Svatého - Neposkvrněného Srdce Panny Marie,,58,306
data/json/slavnosti_pane/jezise_krista_krale.json,Ježíše Krista Krále,,matched,manual,,766,Ps023_01,ID_0765,Žl 23(22),1-3.4.5.6,1A,356,e-Mezidobí,34. neděle v mezidobí - Slavnost Ježíše Krista Krále,A,23,34
data/json/slavnosti_pane/jezise_krista_krale.json,Ježíše Krista Krále,,matched,manual,,767,Ps093_01,ID_0766,Žl 93(92),1ab.1c-2.5,1B,315,e-Mezidobí,34. neděle v mezidobí - Slavnost Ježíše Krista Krále,B,43,176
data/json/slavnosti_pane/jezise_krista_krale.json,Ježíše Krista Krále,,matched,manual,,768,Ps122_07,ID_0767,Žl 122(121),1-2.4-5,1C,333,e-Mezidobí,34. neděle v mezidobí - Slavnost Ježíše Krista Krále,C,1,257
data/json/slavnosti_pane/nejsvetejsi_trojice.json,Nejsvětější Trojice,,matched,manual,,781,Dan3_01,ID_0780,Dan 3,52a.52b.53.54.55.56,1A,361,e-Mezidobí,Slavnost Nejsvětější Trojice,A,60,315
data/json/slavnosti_pane/nejsvetejsi_trojice.json,Nejsvětější Trojice,,matched,manual,,782,Ps033_23,ID_0781,Žl 33(32),4-5.6+9.18-19.20+22,1B,319,e-Mezidobí,Slavnost Nejsvětější Trojice,B,11,69
data/json/slavnosti_pane/nejsvetejsi_trojice.json,Nejsvětější Trojice,,matched,manual,,783,Ps008_03,ID_0782,Žl 8,2a+4-5.6-7.8-9,1C,337,e-Mezidobí,Slavnost Nejsvětější Trojice,C,58,13
data/json/slavnosti_pane/nejsvetejsiho_srdce.json,Nejsvětějšího Srdce Ježíšova,,matched,manual,,788,Ps103_04,ID_0787,Žl 103(102),1-2.3-4.6-7.8+10,1A,371,e-Mezidobí,Slavnost Nejsvětějšího Srdce Ježíšova,A,17,197
data/json/slavnosti_pane/nejsvetejsiho_srdce.json,Nejsvětějšího Srdce Ježíšova,,matched,manual,,789,Iz12_03,ID_0788,Iz 12,2.4bcd.5-6,1B,329,e-Mezidobí,Slavnost Nejsvětějšího Srdce Ježíšova,B,35,311
data/json/slavnosti_pane/nejsvetejsiho_srdce.json,Nejsvětějšího Srdce Ježíšova,,matched,manual,,790,Ps023_01,ID_0789,Žl 23(22),1-3.4.5.6,1C,346,e-Mezidobí,Slavnost Nejsvětějšího Srdce Ježíšova,C,23,34
data/json/slavnosti_pane/tela_a_krve_pane.json,Těla a krvě Páně,,matched,manual,,784,Ps147_02,ID_0783,Žl 147,12-13.14-15.19-20,1A,364,e-Mezidobí,Slavnost Těla a krve Páně,A,39,297
data/json/slavnosti_pane/tela_a_krve_pane.json,Těla a krvě Páně,,matched,manual,,785,Ps116_11,ID_0784,Žl 116(115),12-13.15+16bc.17-18,1B,322,e-Mezidobí,Slavnost Těla a krve Páně,B,29,231
data/json/slavnosti_pane/tela_a_krve_pane.json,Těla a krvě Páně,,matched,manual,,786,Ps116_12,ID_0785,Žl 116(115),12-13.15+16bc.17-18,1B,322,e-Mezidobí,Slavnost Těla a krve Páně – druhá možnost,B,62,231
data/json/slavnosti_pane/tela_a_krve_pane.json,Těla a krvě Páně,,matched,manual,,787,Ps110_01,ID_0786,Žl 110(109),1.2.3.4,1C,339,e-Mezidobí,Slavnost Těla a krve Páně,C,63,218
data/json/sv_tyden_triduum/ctvrtek_sv_tydne.json,Čtvrtek Svatého týdne,,matched,manual,,147,Ps089_09,ID_0146,Žl 89(88),21-22.25+27,1A,161,c-Postní,Čtvrtek Svatého týdne - Mše při svěcení olejů,,9,168
data/json/sv_tyden_triduum/ctvrtek_sv_tydne.json,Čtvrtek Svatého týdne,,matched,manual,,148,Ps089_09,ID_0147,Žl 89(88),21-22.25+27,1B,123,c-Postní,Čtvrtek Svatého týdne - Mše při svěcení olejů,,9,168
data/json/sv_tyden_triduum/ctvrtek_sv_tydne.json,Čtvrtek Svatého týdne,,matched,manual,,149,Ps089_09,ID_0148,Žl 89(88),21-22.25+27,1C,125,c-Postní,Čtvrtek Svatého týdne - Mše při svěcení olejů,,9,168
data/json/sv_tyden_triduum/kvetna_nedele.json,Květná neděle,,matched,manual,,141,Ps022_01,ID_0140,Žl 22(21),8-9.17-18a.19-20.23-24,1A,146,c-Postní,Květná (pašijová) neděle - Mše,,28,30
data/json/sv_tyden_triduum/kvetna_nedele.json,Květná neděle,,matched,manual,,142,Ps022_01,ID_0141,Žl 22(21),8-9.17-18a.19-20.23-24,1B,109,c-Postní,Květná (pašijová) neděle - Mše,,28,30
data/json/sv_tyden_triduum/kvetna_nedele.json,Květná neděle,,matched,manual,,143,Ps022_01,ID_0142,Žl 22(21),8-9.17-18a.19-20.23-24,1C,111,c-Postní,Květná (pašijová) neděle - Mše,,28,30
data/json/sv_tyden_triduum/pondeli_sv_tydne.json,Pondělí Svatého týdne,,matched,manual,,144,Ps027_01,ID_0143,Žl 27(26),1.2.3.13-14,2,211,c-Postní,Svatý týden - Pondělí Svatého týdne,,20,47
data/json/sv_tyden_triduum/streda_sv_tydne.json,Středa Svatého týdne,,matched,manual,,146,Ps069_11,ID_0145,Žl 69(68),8-10.21-22.31+33-34,2,216,c-Postní,Středa Svatého týdne,,56,137
data/json/sv_tyden_triduum/utery_sv_tydne.json,Úterý Svatého týdne,,matched,manual,,145,Ps071_01,ID_0144,Žl 71(70),1-2.3-4a.5-6ab.15ab+17,2,213,c-Postní,Úterý Svatého týdne,,46,141
data/json/sv_tyden_triduum/velky_patek.json,Velký pátek,,matched,manual,,153,Ps031_03,ID_0152,Žl 31(30),2+6.12-13.15-16.17+25,1A,170,c-Postní,Velký pátek - Obřady na památku Umučení Páně,,30,59
data/json/sv_tyden_triduum/velky_patek.json,Velký pátek,,matched,manual,,154,Ps031_03,ID_0153,Žl 31(30),2+6.12-13.15-16.17+25,1B,132,c-Postní,Velký pátek - Obřady na památku Umučení Páně,,30,59
data/json/sv_tyden_triduum/velky_patek.json,Velký pátek,,matched,manual,,155,Ps031_03,ID_0154,Žl 31(30),2+6.12-13.15-16.17+25,1C,134,c-Postní,Velký pátek - Obřady na památku Umučení Páně,,30,59
data/json/sv_tyden_triduum/zeleny_ctvrtek.json,Zelený čtvrtek,Večerní mše,matched,manual,,150,Ps116_11,ID_0149,Žl 116(115),12-13.15+16bc.17-18,1A,165,c-Postní,Zelený čtvrtek - Večerní mše na památku Večeře Páně,,29,231
data/json/sv_tyden_triduum/zeleny_ctvrtek.json,Zelený čtvrtek,Večerní mše,matched,manual,,151,Ps116_11,ID_0150,Žl 116(115),12-13.15+16bc.17-18,1B,127,c-Postní,Zelený čtvrtek - Večerní mše na památku Večeře Páně,,29,231
data/json/sv_tyden_triduum/zeleny_ctvrtek.json,Zelený čtvrtek,Večerní mše,matched,manual,,152,Ps116_11,ID_0151,Žl 116(115),12-13.15+16bc.17-18,1C,129,c-Postní,Zelený čtvrtek - Večerní mše na památku Večeře Páně,,29,231
data/json/vanoce/krtu_pane.json,Křtu Páně,,matched,manual,,83,Iz12_03,ID_0082,Iz 12,2.4bcd.5-6,1B,66,B-Vánoční,Křtu Páně – k 1. čtení Iz55,B,35,311
data/json/vanoce/krtu_pane.json,Křtu Páně,,matched,manual,,84,Ps029_01,ID_0083,Žl 29(28),1-2.3ac-4.3b+9b-10,1A,113,b-Vánoční,Křtu Páně - k 1. čtení Iz42,A,15,55
data/json/vanoce/krtu_pane.json,Křtu Páně,,matched,manual,,85,Ps029_01,ID_0084,Žl 29(28),1-2.3ac-4.3b+9b-10,1B,64,b-Vánoční,Křtu Páně - k 1. čtení Iz42,B,15,55
data/json/vanoce/krtu_pane.json,Křtu Páně,,matched,manual,,86,Ps029_01,ID_0085,Žl 29(28),1-2.3ac-4.3b+9b-10,1C,63,b-Vánoční,Křtu Páně - k 1. čtení Iz42,C,15,55
data/json/vanoce/krtu_pane.json,Křtu Páně,,matched,manual,,87,Ps104_06,ID_0086,Žl 104(103),1b-3a.3b-4.24-25.27-28.29-30,1C,65,b-Vánoční,Křtu Páně k 1. čtení Iz40,C,31,211
data/json/vanoce/leden_01.json,"Matky Boží, Panny Marie",,matched,manual,,59,Ps067_04,ID_0058,Žl 67(66),2-3.5.6+8,1A,101,b-Vánoční,"Slavnost Matky Boží, Panny Marie",,12,131
data/json/vanoce/leden_01.json,"Matky Boží, Panny Marie",,matched,manual,,60,Ps067_04,ID_0059,Žl 67(66),2-3.5.6+8,1B,52,b-Vánoční,"Slavnost Matky Boží, Panny Marie",,12,131
data/json/vanoce/leden_01.json,"Matky Boží, Panny Marie",,matched,manual,,61,Ps067_04,ID_0060,Žl 67(66),2-3.5.6+8,1C,51,b-Vánoční,"Slavnost Matky Boží, Panny Marie",,12,131
data/json/vanoce/narozeni_v_noci.json,Narození Páně,V noci,matched,manual,,42,Ps096_06,ID_0041,Žl 96(95),1-3.11-12.13,1A,88,b-Vánoční,Slavnost Narození Páně - V noci,,10,183
data/json/vanoce/narozeni_v_noci.json,Narození Páně,V noci,matched,manual,,43,Ps096_06,ID_0042,Žl 96(95),1-3.11-12.13,1B,36,b-Vánoční,Slavnost Narození Páně - V noci,,10,183
data/json/vanoce/narozeni_v_noci.json,Narození Páně,V noci,matched,manual,,44,Ps096_06,ID_0043,Žl 96(95),1-3.11-12.13,1C,36,b-Vánoční,Slavnost Narození Páně - V noci,,10,183
data/json/vanoce/narozeni_ve_dne.json,Narození Páně,Ve dne,matched,manual,,48,Ps098_06,ID_0047,Žl 98(97),1.2-3ab.3c-4.5-6,1A,93,b-Vánoční,Slavnost Narození Páně - Ve dne,,10,191
data/json/vanoce/narozeni_ve_dne.json,Narození Páně,Ve dne,matched,manual,,49,Ps098_06,ID_0048,Žl 98(97),1.2-3ab.3c-4.5-6,1B,41,b-Vánoční,Slavnost Narození Páně - Ve dne,,10,191
data/json/vanoce/narozeni_ve_dne.json,Narození Páně,Ve dne,matched,manual,,50,Ps098_06,ID_0049,Žl 98(97),1.2-3ab.3c-4.5-6,1C,41,b-Vánoční,Slavnost Narození Páně - Ve dne,,10,191
data/json/vanoce/narozeni_vigilie.json,Narození Páně,Vigilie,matched,manual,,39,Ps089_11,ID_0038,Žl 89(88),4-5.16-17.27+29,1A,84,b-Vánoční,Slavnost Narození Páně - Vigilie,,9,167
data/json/vanoce/narozeni_vigilie.json,Narození Páně,Vigilie,matched,manual,,40,Ps089_11,ID_0039,Žl 89(88),4-5.16-17.27+29,1B,31,b-Vánoční,Slavnost Narození Páně - Vigilie,,9,167
data/json/vanoce/narozeni_vigilie.json,Narození Páně,Vigilie,matched,manual,,41,Ps089_11,ID_0040,Žl 89(88),4-5.16-17.27+29,1C,31,b-Vánoční,Slavnost Narození Páně - Vigilie,,9,167
data/json/vanoce/narozeni_za_svitani.json,Narození Páně,Za svítání,matched,manual,,45,Ps097_07,ID_0044,Žl 97(96),1+6.11-12,1A,90,b-Vánoční,Slavnost Narození Páně - Za svítání,,10,188
data/json/vanoce/narozeni_za_svitani.json,Narození Páně,Za svítání,matched,manual,,46,Ps097_07,ID_0045,Žl 97(96),1+6.11-12,1B,38,b-Vánoční,Slavnost Narození Páně - Za svítání,,10,188
data/json/vanoce/narozeni_za_svitani.json,Narození Páně,Za svítání,matched,manual,,47,Ps097_07,ID_0046,Žl 97(96),1+6.11-12,1C,38,b-Vánoční,Slavnost Narození Páně - Za svítání,,10,188
data/json/vanoce/svate_rodiny.json,Svaté rodiny,,matched,manual,,54,Ps128_01,ID_0053,Žl 128(127),1-2.3.4-5,1A,98,b-Vánoční,"Svátek Svaté Rodiny Ježíše, Marie a Josefa",A,11,266
data/json/vanoce/svate_rodiny.json,Svaté rodiny,,matched,manual,,55,Ps105_01,ID_0054,Žl 105(104),1-2.3-4.5-6.8-9,1B,48,b-Vánoční,"Svátek Svaté Rodiny Ježíše, Marie a Josefa – K prvnímu čtení Gn15",B,39,212
data/json/vanoce/svate_rodiny.json,Svaté rodiny,,matched,manual,,56,Ps128_01,ID_0055,Žl 128(127),1-2.3.4-5,1B,46,b-Vánoční,"Svátek Svaté Rodiny Ježíše, Marie a Josefa – K prvnímu čtení Sir3",B,11,266
data/json/vanoce/svate_rodiny.json,Svaté rodiny,,matched,manual,,57,Ps084_01,ID_0056,Žl 84(83),2-3.5-6.9-10,1C,48,b-Vánoční,"Svátek Svaté Rodiny Ježíše, Marie a Josefa k prvnímu čtení 1Sam1",C,58,153
data/json/vanoce/svate_rodiny.json,Svaté rodiny,,matched,manual,,58,Ps128_01,ID_0057,Žl 128(127),1-2.3.4-5,1C,46,b-Vánoční,"Svátek Svaté Rodiny Ježíše, Marie a Josefa k prvnímu čtení Sir3",C,11,266
data/json/vanoce/vanoce_2.json,Druhá neděle po Narození Páně,,matched,manual,,68,Ps147_01,ID_0067,Žl 147,12-13.14-15.19-20,1A,104,b-Vánoční,2. neděle po Narození Páně,,13,297
data/json/vanoce/vanoce_2.json,Druhá neděle po Narození Páně,,matched,manual,,69,Ps147_01,ID_0068,Žl 147,12-13.14-15.19-20,1B,55,b-Vánoční,2. neděle po Narození Páně,,13,297
data/json/vanoce/vanoce_2.json,Druhá neděle po Narození Páně,,matched,manual,,70,Ps147_01,ID_0069,Žl 147,12-13.14-15.19-20,1C,54,b-Vánoční,2. neděle po Narození Páně,,13,297
data/json/vanoce/vanoce_2.json,Druhá neděle po Narození Páně,,matched,manual,,71,Ps147_02,ID_0070,Žl 147,12-13.14-15.19-20,1A,104,b-Vánoční,2. neděle po Narození Páně – nebo,,39,297
data/json/vanoce/vanoce_2.json,Druhá neděle po Narození Páně,,matched,manual,,72,Ps147_02,ID_0071,Žl 147,12-13.14-15.19-20,1B,55,b-Vánoční,2. neděle po Narození Páně – nebo,,39,297
data/json/vanoce/vanoce_2.json,Druhá neděle po Narození Páně,,matched,manual,,73,Ps147_02,ID_0072,Žl 147,12-13.14-15.19-20,1C,54,b-Vánoční,2. neděle po Narození Páně – nebo,,39,297
data/json/vanoce/zjeveni_pane.json,Zjevení Páně,,matched,manual,,74,Ps072_03,ID_0073,Žl 72(71),1-2.7-8.10-11.12-13,1A,109,b-Vánoční,Slavnost Zjevení Páně,,14,143
data/json/vanoce/zjeveni_pane.json,Zjevení Páně,,matched,manual,,75,Ps072_03,ID_0074,Žl 72(71),1-2.7-8.10-11.12-13,1B,60,b-Vánoční,Slavnost Zjevení Páně,,14,143
data/json/vanoce/zjeveni_pane.json,Zjevení Páně,,matched,manual,,76,Ps072_03,ID_0075,Žl 72(71),1-2.7-8.10-11.12-13,1C,59,b-Vánoční,Slavnost Zjevení Páně,,14,143
data/json/velikonoce/nanebevstoupeni.json,Nanebevstoupení Páně,,matched,manual,,246,Ps047_03,ID_0245,Žl 47(46),2-3.6-7.8-9,1A,228,d-Velikonoční,Slavnost Nanebevstoupení Páně,,42,105
data/json/velikonoce/nanebevstoupeni.json,Nanebevstoupení Páně,,matched,manual,,247,Ps047_03,ID_0246,Žl 47(46),2-3.6-7.8-9,1B,187,d-Velikonoční,Slavnost Nanebevstoupení Páně,,42,105
